Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,D,alpha,beta,split_k_mode,split_k_slices,batch_count,raster_order,runtime_input_datatype_a,runtime_input_datatype_b,use_pdl,enable_sm90_mixed_dtype_shuffle_test,swizzle_size,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x64x64_4x1x1_0_tnn_align8_warpspecialized_pingpong_epi_nosmem,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,64,64,4,1,1,0,0,0,9,4,1,1,64,64,16,90,90,117440512,171840634880,1463,0.399531,273.758,430106
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x64x64_4x1x1_0_tnn_align8_warpspecialized_cooperative_epi_nosmem,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,64,64,4,1,1,0,0,0,9,4,2,1,64,64,16,90,90,117440512,171840634880,1463,0.418621,261.274,410492
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x64x64_4x1x1_0_tnn_align8_warpspecialized_cooperative_epi_tma,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,64,64,4,1,1,0,0,0,8,4,2,1,64,64,16,90,90,117440512,171840634880,1463,0.39962,273.698,430010
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x64x64_4x1x1_0_tnn_align8_stream_k_warpspecialized_cooperative_epi_nosmem,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,64,64,4,1,1,0,0,0,9,4,2,1,64,64,16,90,90,117440512,171840634880,1463,0.419034,261.017,410088
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x64x64_4x1x1_0_tnn_align8_stream_k_warpspecialized_cooperative_epi_tma,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,64,64,4,1,1,0,0,0,8,4,2,1,64,64,16,90,90,117440512,171840634880,1463,0.408874,267.503,420277
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_64x128x128_4x1x1_0_tnn_align8,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,128,4,1,1,0,0,0,4,4,1,1,64,128,16,90,90,117440512,171840634880,1463,0.316491,345.587,542957
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_64x128x128_4x1x1_0_tnn_align8_warpspecialized_epi_nosmem,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,128,4,1,1,0,0,0,4,4,1,1,64,128,16,90,90,117440512,171840634880,1463,0.372861,293.34,460870
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_64x128x128_4x1x1_0_tnn_align8_warpspecialized_pingpong_epi_tma,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,128,4,1,1,0,0,0,4,4,1,1,64,128,16,90,90,117440512,171840634880,1463,0.316296,345.799,543290
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_64x128x128_4x1x1_0_tnn_align8_warpspecialized_pingpong_epi_nosmem,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,128,4,1,1,0,0,0,4,4,1,1,64,128,16,90,90,117440512,171840634880,1463,0.316277,345.82,543322
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x64x64_2x4x1_0_tnn_align8,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,64,64,2,4,1,0,0,0,9,4,2,1,64,64,16,90,90,117440512,171840634880,1463,0.270628,404.152,634969
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x64x64_2x4x1_0_tnn_align8_warpspecialized_epi_nosmem,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,64,64,2,4,1,0,0,0,9,4,1,1,64,64,16,90,90,117440512,171840634880,1463,0.301387,362.906,570167
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x64x64_2x4x1_0_tnn_align8_warpspecialized_pingpong_epi_tma,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,64,64,2,4,1,0,0,0,8,4,1,1,64,64,16,90,90,117440512,171840634880,1463,0.271376,403.039,633220
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x64x64_2x4x1_0_tnn_align8_warpspecialized_pingpong_epi_nosmem,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,64,64,2,4,1,0,0,0,9,4,1,1,64,64,16,90,90,117440512,171840634880,1463,0.261992,417.474,655900
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x64x64_2x4x1_0_tnn_align8_warpspecialized_cooperative_epi_nosmem,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,64,64,2,4,1,0,0,0,9,4,2,1,64,64,16,90,90,117440512,171840634880,1463,0.274609,398.293,625764
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x64x64_2x4x1_0_tnn_align8_warpspecialized_cooperative_epi_tma,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,64,64,2,4,1,0,0,0,8,4,2,1,64,64,16,90,90,117440512,171840634880,1463,0.276096,396.148,622394
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x64x64_2x4x1_0_tnn_align8_stream_k_warpspecialized_cooperative_epi_nosmem,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,64,64,2,4,1,0,0,0,9,4,2,1,64,64,16,90,90,117440512,171840634880,1463,0.270615,404.171,635000
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x64x64_2x4x1_0_tnn_align8_stream_k_warpspecialized_cooperative_epi_tma,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,64,64,2,4,1,0,0,0,8,4,2,1,64,64,16,90,90,117440512,171840634880,1463,0.283485,385.823,606172
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_64x128x128_2x4x1_0_tnn_align8,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,128,2,4,1,0,0,0,4,4,1,1,64,128,16,90,90,117440512,171840634880,1463,0.338366,323.245,507855
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_64x128x128_2x4x1_0_tnn_align8_warpspecialized_epi_nosmem,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,128,2,4,1,0,0,0,4,4,1,1,64,128,16,90,90,117440512,171840634880,1463,0.330872,330.566,519357
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_64x128x128_2x4x1_0_tnn_align8_warpspecialized_pingpong_epi_tma,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,128,2,4,1,0,0,0,4,4,1,1,64,128,16,90,90,117440512,171840634880,1463,0.333651,327.813,515032
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_64x128x128_2x4x1_0_tnn_align8_warpspecialized_pingpong_epi_nosmem,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,128,128,2,4,1,0,0,0,4,4,1,1,64,128,16,90,90,117440512,171840634880,1463,0.346628,315.54,495749
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x64x64_4x2x1_0_tnn_align8,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,64,64,4,2,1,0,0,0,9,4,2,1,64,64,16,90,90,117440512,171840634880,1463,0.288501,379.114,595632
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x64x64_4x2x1_0_tnn_align8_warpspecialized_epi_nosmem,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,64,64,4,2,1,0,0,0,9,4,1,1,64,64,16,90,90,117440512,171840634880,1463,0.360228,303.627,477033
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x64x64_4x2x1_0_tnn_align8_warpspecialized_pingpong_epi_tma,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,64,64,4,2,1,0,0,0,8,4,1,1,64,64,16,90,90,117440512,171840634880,1463,0.286801,381.362,599163
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x64x64_4x2x1_0_tnn_align8_warpspecialized_pingpong_epi_nosmem,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,64,64,4,2,1,0,0,0,9,4,1,1,64,64,16,90,90,117440512,171840634880,1463,0.283108,386.336,606979
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x64x64_4x2x1_0_tnn_align8_warpspecialized_cooperative_epi_nosmem,passed,success,universal,4096,5120,4096,f16:row,f16:column,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,64,64,4,2,1,0,0,0,9,4,2,1,64,64,16,90,90,117440512,171840634880,1463,0.294224,371.741,584048
