Problem,Provider,OperationKind,Operation,Disposition,Status,gemm_kind,m,n,k,A,B,C,D,alpha,beta,split_k_mode,split_k_slices,batch_count,raster_order,runtime_input_datatype_a,runtime_input_datatype_b,use_pdl,enable_sm90_mixed_dtype_shuffle_test,swizzle_size,op_class,accum,cta_m,cta_n,cta_k,cluster_m,cluster_n,cluster_k,cluster_m_fallback,cluster_n_fallback,cluster_k_fallback,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x16x64_1x8x1_0_ttn_align8_warpspecialized_cooperative_epi_tma,passed,success,universal,4096,5120,4096,f16:row,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,16,64,1,8,1,0,0,0,12,4,2,1,64,16,16,90,90,117440512,171840634880,1463,0.822916,132.911,208819
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x16x64_1x8x1_0_ttn_align8_stream_k_warpspecialized_cooperative_epi_nosmem,passed,success,universal,4096,5120,4096,f16:row,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,16,64,1,8,1,0,0,0,12,4,2,1,64,16,16,90,90,117440512,171840634880,1463,0.800014,136.716,214797
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x16x64_1x8x1_0_ttn_align8_stream_k_warpspecialized_cooperative_epi_tma,passed,success,universal,4096,5120,4096,f16:row,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,16,64,1,8,1,0,0,0,12,4,2,1,64,16,16,90,90,117440512,171840634880,1463,0.82057,133.292,209416
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_64x64x256_1x1x1_0_ttn_align8,passed,success,universal,4096,5120,4096,f16:row,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,64,256,1,1,1,0,0,0,3,4,1,1,64,64,16,90,90,117440512,171840634880,1463,0.616301,177.47,278826
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_64x64x256_1x1x1_0_ttn_align8_warpspecialized_epi_nosmem,passed,success,universal,4096,5120,4096,f16:row,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,64,256,1,1,1,0,0,0,3,4,1,1,64,64,16,90,90,117440512,171840634880,1463,0.61298,178.431,280336
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_64x64x256_1x1x1_0_ttn_align8_warpspecialized_pingpong_epi_tma,passed,success,universal,4096,5120,4096,f16:row,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,64,256,1,1,1,0,0,0,3,4,1,1,64,64,16,90,90,117440512,171840634880,1463,0.622982,175.567,275836
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_64x64x256_1x1x1_0_ttn_align8_warpspecialized_pingpong_epi_nosmem,passed,success,universal,4096,5120,4096,f16:row,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,64,64,256,1,1,1,0,0,0,3,4,1,1,64,64,16,90,90,117440512,171840634880,1463,0.614291,178.051,279738
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x16x64_4x2x1_0_ttn_align8,passed,success,universal,4096,5120,4096,f16:row,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,16,64,4,2,1,0,0,0,12,4,2,1,64,16,16,90,90,117440512,171840634880,1463,0.855269,127.884,200920
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x16x64_4x2x1_0_ttn_align8_warpspecialized_epi_nosmem,passed,success,universal,4096,5120,4096,f16:row,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,16,64,4,2,1,0,0,0,12,4,1,1,64,16,16,90,90,117440512,171840634880,1463,1.20511,90.7592,142593
1,CUTLASS,gemm,cutlass3x_sm90_tensorop_gemm_f16_f16_f32_f16_f16_128x16x64_4x2x1_0_ttn_align8_warpspecialized_pingpong_epi_tma,passed,success,universal,4096,5120,4096,f16:row,f16:row,f16:column,f16:column,1,0,serial,1,1,heuristic,invalid,invalid,false,false,1,tensorop,f32,128,16,64,4,2,1,0,0,0,12,4,1,1,64,16,16,90,90,117440512,171840634880,1463,0.846549,129.201,202989
